img_idx,true_label,clip_pred,clip_conf,clip_correct,date_pred,date_conf,date_correct,date_changed,date_outcome,gps_pred,gps_conf,gps_correct,gps_changed,gps_outcome,cross_modal,gps_dist_km,date_pheno_days,clip_peak_month,date_peak_month,gps_low_coverage,date_low_coverage
751,Amanita muscaria,Russula sanguinea,0.5480,False,Russula sanguinea,0.5410,False,False,UNCHANGED,Russula sanguinea,0.4770,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
752,Cantareus apertus,Helminthoglypta tudiculata,0.7335,False,Helminthoglypta tudiculata,0.6810,False,False,UNCHANGED,Helminthoglypta tudiculata,0.9740,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
753,Coccinella septempunctata,Podarcis siculus,0.2074,False,Podarcis siculus,0.2650,False,False,UNCHANGED,Podarcis muralis,0.3030,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,730.7541,,,,False,False
754,Araneus pegnia,Araneus pegnia,0.8469,True,Araneus pegnia,0.5840,True,False,UNCHANGED,Araneus pegnia,0.9570,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
755,Cycloneda munda,Cycloneda polita,0.5751,False,Cycloneda polita,0.6880,False,False,UNCHANGED,Cycloneda munda,0.5520,True,True,IMPROVED,ONLY_GPS_CHANGED,3194.4814,,,,False,False
756,Lygodactylus capensis,Lygodactylus capensis,0.9992,True,Lygodactylus capensis,1.0000,True,False,UNCHANGED,Lygodactylus capensis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
757,Turdus migratorius,Turdus migratorius,0.9998,True,Turdus migratorius,1.0000,True,False,UNCHANGED,Turdus migratorius,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
758,Prunella modularis,Prunella modularis,0.9999,True,Prunella modularis,1.0000,True,False,UNCHANGED,Prunella modularis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
759,Anguis fragilis,Anguis fragilis,0.9737,True,Anguis fragilis,0.9800,True,False,UNCHANGED,Anguis fragilis,0.9730,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
760,Russula sanguinea,Russula sanguinea,0.9999,True,Russula sanguinea,1.0000,True,False,UNCHANGED,Russula sanguinea,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
761,Eobania vermiculata,Otala punctata,0.6418,False,Otala punctata,0.7810,False,False,UNCHANGED,Otala punctata,0.7250,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
762,Cryptachaea veruculata,Cryptachaea veruculata,0.9779,True,Cryptachaea veruculata,0.9780,True,False,UNCHANGED,Cryptachaea veruculata,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
763,Cycloneda munda,Cycloneda polita,0.9713,False,Cycloneda polita,0.9440,False,False,UNCHANGED,Cycloneda polita,0.7120,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
764,Monacha cantiana,Cepaea nemoralis,0.5017,False,Cepaea nemoralis,0.7470,False,False,UNCHANGED,Cepaea nemoralis,0.9720,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
765,Helminthoglypta tudiculata,Helminthoglypta tudiculata,0.9989,True,Helminthoglypta tudiculata,0.9990,True,False,UNCHANGED,Helminthoglypta tudiculata,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
766,Fringilla coelebs,Fringilla coelebs,0.9993,True,Fringilla coelebs,0.9990,True,False,UNCHANGED,Fringilla coelebs,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
767,Helicina orbiculata,Helicina orbiculata,0.3052,True,Helicina orbiculata,0.2970,True,False,UNCHANGED,Helicina orbiculata,0.8620,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
768,Podarcis muralis,Podarcis siculus,0.9147,False,Podarcis siculus,0.8870,False,False,UNCHANGED,Podarcis siculus,0.9200,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
769,Coccinella transversalis,Cheilomenes sexmaculata,0.7423,False,Cheilomenes sexmaculata,0.7990,False,False,UNCHANGED,Cheilomenes sexmaculata,0.9700,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
770,Epilachna borealis,Psyllobora vigintiduopunctata,0.8000,False,Psyllobora vigintiduopunctata,0.6900,False,False,UNCHANGED,Epilachna borealis,0.9230,True,True,IMPROVED,ONLY_GPS_CHANGED,6939.0533,,,,False,False
771,Chondestes grammacus,Zonotrichia leucophrys,0.9482,False,Zonotrichia leucophrys,0.9630,False,False,UNCHANGED,Zonotrichia leucophrys,0.9900,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
772,Leucanthemum vulgare,Leucanthemum vulgare,0.7559,True,Leucanthemum vulgare,0.7000,True,False,UNCHANGED,Leucanthemum vulgare,0.8080,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
773,Subcoccinella vigintiquatuorpunctata,Psyllobora vigintiduopunctata,0.5944,False,Psyllobora vigintiduopunctata,0.4750,False,False,UNCHANGED,Psyllobora vigintiduopunctata,0.7820,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
774,Olla v-nigrum,Chilocorus renipustulatus,0.5721,False,Chilocorus renipustulatus,0.6190,False,False,UNCHANGED,Chilocorus cacti,0.4850,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,8319.1348,,,,False,False
775,Pholcus phalangioides,Pholcus phalangioides,0.9999,True,Pholcus phalangioides,1.0000,True,False,UNCHANGED,Pholcus phalangioides,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
776,Coelophora inaequalis,Harmonia conformis,0.9895,False,Harmonia conformis,0.9830,False,False,UNCHANGED,Harmonia conformis,0.9930,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
777,Prunella modularis,Prunella modularis,1.0000,True,Prunella modularis,1.0000,True,False,UNCHANGED,Prunella modularis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
778,Oecobius navus,Oecobius navus,0.9993,True,Oecobius navus,1.0000,True,False,UNCHANGED,Oecobius navus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
779,Tanacetum parthenium,Tanacetum parthenium,0.9950,True,Tanacetum parthenium,0.9910,True,False,UNCHANGED,Tanacetum parthenium,0.9920,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
780,Lacerta agilis,Lacerta agilis,0.9203,True,Lacerta agilis,0.9560,True,False,UNCHANGED,Lacerta agilis,0.9120,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
781,Cepaea nemoralis,Cepaea nemoralis,0.9988,True,Cepaea nemoralis,0.9980,True,False,UNCHANGED,Cepaea nemoralis,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
782,Coelophora inaequalis,Cheilomenes sexmaculata,0.7373,False,Cheilomenes sexmaculata,0.8070,False,False,UNCHANGED,Cheilomenes sexmaculata,0.9290,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
783,Otala punctata,Eobania vermiculata,0.8829,False,Eobania vermiculata,0.8230,False,False,UNCHANGED,Eobania vermiculata,0.8090,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
784,Argiope aurantia,Argiope aurantia,0.9992,True,Argiope aurantia,0.9990,True,False,UNCHANGED,Argiope aurantia,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
785,Hippodamia variegata,Harmonia conformis,0.3348,False,Harmonia conformis,0.4230,False,False,UNCHANGED,Harmonia conformis,0.9800,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
786,Amanita persicina,Amanita crenulata,0.4468,False,Amanita muscaria,0.3450,False,True,BOTH_WRONG,Amanita aprica,0.3640,False,True,BOTH_WRONG,BOTH_CHANGED_DISAGREE,3780.7230,101.1812,9.6760,1.0000,False,False
787,Cantareus apertus,Cantareus apertus,0.6985,True,Cantareus apertus,0.6470,True,False,UNCHANGED,Cantareus apertus,0.9890,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
788,Passer domesticus,Passer domesticus,0.9880,True,Passer domesticus,0.9870,True,False,UNCHANGED,Passer domesticus,0.9940,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
789,Nephilingis cruentata,Latrodectus geometricus,0.5158,False,Latrodectus geometricus,0.6020,False,False,UNCHANGED,Nephilingis cruentata,0.6070,True,True,IMPROVED,ONLY_GPS_CHANGED,6379.1779,,,,False,False
790,Cycloneda sanguinea,Cycloneda polita,0.6823,False,Cycloneda polita,0.8000,False,False,UNCHANGED,Cycloneda polita,0.8490,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
791,Plestiodon fasciatus,Plestiodon fasciatus,1.0000,True,Plestiodon fasciatus,1.0000,True,False,UNCHANGED,Plestiodon fasciatus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
792,Xerarionta stearnsiana,Eobania vermiculata,0.9345,False,Eobania vermiculata,0.9440,False,False,UNCHANGED,Helminthoglypta tudiculata,0.9090,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,9933.0588,,,,False,False
793,Otala punctata,Otala punctata,0.9852,True,Otala punctata,0.9800,True,False,UNCHANGED,Otala punctata,0.9860,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
794,Melospiza melodia,Zonotrichia leucophrys,0.4006,False,Zonotrichia leucophrys,0.5480,False,False,UNCHANGED,Melospiza melodia,0.4140,True,True,IMPROVED,ONLY_GPS_CHANGED,2826.4017,,,,False,False
795,Amanita velatipes,Amanita crenulata,0.9290,False,Amanita crenulata,0.7140,False,False,UNCHANGED,Amanita crenulata,0.9550,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
796,Hippodamia tredecimpunctata,Hippodamia tredecimpunctata,0.9885,True,Hippodamia tredecimpunctata,0.9940,True,False,UNCHANGED,Hippodamia tredecimpunctata,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
797,Cycloneda munda,Cycloneda polita,0.9143,False,Cycloneda polita,0.9640,False,False,UNCHANGED,Cycloneda polita,0.8550,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
798,Oligosoma polychroma,Plestiodon fasciatus,0.5295,False,Oligosoma polychroma,0.6210,True,True,IMPROVED,Oligosoma polychroma,1.0000,True,True,IMPROVED,BOTH_CHANGED_AGREE,13331.2189,22.1448,2.8056,2.0782,False,False
799,Psammodromus algirus,Podarcis muralis,0.6075,False,Podarcis muralis,0.7160,False,False,UNCHANGED,Podarcis muralis,0.8970,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
800,Zonotrichia albicollis,Zonotrichia albicollis,0.9939,True,Zonotrichia albicollis,0.9920,True,False,UNCHANGED,Zonotrichia albicollis,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
801,Zonotrichia atricapilla,Zonotrichia atricapilla,0.9298,True,Zonotrichia atricapilla,0.9340,True,False,UNCHANGED,Zonotrichia atricapilla,0.9120,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
802,Larinioides sclopetarius,Larinioides sclopetarius,0.9944,True,Larinioides sclopetarius,0.9950,True,False,UNCHANGED,Larinioides sclopetarius,0.9980,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
803,Adalia decempunctata,Harmonia conformis,0.6210,False,Harmonia conformis,0.3800,False,False,UNCHANGED,Psyllobora vigintiduopunctata,0.7130,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,16539.7255,,,,False,False
804,Lacerta viridis,Lacerta viridis,0.7672,True,Lacerta viridis,0.8410,True,False,UNCHANGED,Lacerta viridis,0.8270,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
805,Poecile atricapillus,Poecile atricapillus,0.9994,True,Poecile atricapillus,0.9990,True,False,UNCHANGED,Poecile atricapillus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
806,Helminthoglypta tudiculata,Helminthoglypta tudiculata,0.9978,True,Helminthoglypta tudiculata,0.9970,True,False,UNCHANGED,Helminthoglypta tudiculata,0.9970,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
807,Amanita jacksonii,Amanita jacksonii,0.8204,True,Amanita jacksonii,0.8140,True,False,UNCHANGED,Amanita jacksonii,0.8520,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
808,Chilocorus cacti,Chilocorus renipustulatus,0.9146,False,Chilocorus renipustulatus,0.8590,False,False,UNCHANGED,Chilocorus cacti,0.9900,True,True,IMPROVED,ONLY_GPS_CHANGED,8319.1348,,,,False,False
809,Petronia petronia,Zonotrichia leucophrys,0.9705,False,Zonotrichia leucophrys,0.9730,False,False,UNCHANGED,Passer montanus,0.9590,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,9525.9671,,,,False,False
810,Steatoda nobilis,Steatoda nobilis,0.9511,True,Steatoda nobilis,0.9230,True,False,UNCHANGED,Steatoda nobilis,0.9720,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
811,Coccinella transversalis,Harmonia conformis,0.6242,False,Harmonia conformis,0.6350,False,False,UNCHANGED,Harmonia conformis,0.9540,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
812,Passer domesticus,Passer domesticus,0.9975,True,Passer domesticus,0.9970,True,False,UNCHANGED,Passer domesticus,0.9980,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
813,Bellis sylvestris,Bellis sylvestris,0.8872,True,Bellis sylvestris,0.9340,True,False,UNCHANGED,Bellis sylvestris,0.9650,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
814,Otala lactea,Otala punctata,0.8809,False,Otala punctata,0.8820,False,False,UNCHANGED,Helminthoglypta tudiculata,0.8160,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,9633.3378,,,,False,False
815,Larinioides sclopetarius,Larinioides sclopetarius,0.9991,True,Larinioides sclopetarius,0.9990,True,False,UNCHANGED,Larinioides sclopetarius,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
816,Amanita muscaria,Amanita aprica,0.5369,False,Amanita augusta,0.3990,False,True,BOTH_WRONG,Amanita muscaria,0.4900,True,True,IMPROVED,BOTH_CHANGED_DISAGREE,1070.7371,139.0118,4.1280,11.5612,False,False
817,Amanita aprica,Amanita rubescens,0.4858,False,Amanita rubescens,0.4930,False,False,UNCHANGED,Amanita aprica,0.7450,True,True,IMPROVED,ONLY_GPS_CHANGED,8416.3182,,,,False,False
818,Holocnemus pluchei,Holocnemus pluchei,0.9639,True,Holocnemus pluchei,0.9670,True,False,UNCHANGED,Holocnemus pluchei,0.9860,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
819,Helix lucorum,Cepaea nemoralis,0.3521,False,Cepaea nemoralis,0.6030,False,False,UNCHANGED,Cepaea nemoralis,0.7170,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
820,Trifolium pratense,Trifolium pratense,0.9999,True,Trifolium pratense,1.0000,True,False,UNCHANGED,Trifolium pratense,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
821,Cepaea hortensis,Cepaea hortensis,0.8031,True,Cepaea hortensis,0.7580,True,False,UNCHANGED,Cepaea hortensis,0.6970,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
822,Darevskia praticola,Takydromus amurensis,0.9013,False,Takydromus amurensis,0.9100,False,False,UNCHANGED,Takydromus amurensis,0.6630,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
823,Erigeron coulteri,Erigeron peregrinus,0.6754,False,Erigeron peregrinus,0.9340,False,False,UNCHANGED,Erigeron peregrinus,0.8590,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
824,Podarcis muralis,Podarcis muralis,0.9836,True,Podarcis muralis,0.9840,True,False,UNCHANGED,Podarcis muralis,0.9910,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
825,Theba pisana,Eobania vermiculata,0.7288,False,Eobania vermiculata,0.7860,False,False,UNCHANGED,Eobania vermiculata,0.7850,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
826,Helminthoglypta tudiculata,Helminthoglypta tudiculata,0.9991,True,Helminthoglypta tudiculata,0.9990,True,False,UNCHANGED,Helminthoglypta tudiculata,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
827,Subcoccinella vigintiquatuorpunctata,Psyllobora vigintiduopunctata,0.9079,False,Psyllobora vigintiduopunctata,0.9300,False,False,UNCHANGED,Psyllobora vigintiduopunctata,0.9890,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
828,Leucanthemum maximum,Erigeron karvinskianus,0.2946,False,Erigeron karvinskianus,0.4780,False,False,UNCHANGED,Leucanthemum maximum,0.6290,True,True,IMPROVED,ONLY_GPS_CHANGED,7434.1942,,,,False,False
829,Uta stansburiana,Uta stansburiana,0.9999,True,Uta stansburiana,1.0000,True,False,UNCHANGED,Uta stansburiana,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
830,Cheilomenes sexmaculata,Cheilomenes sexmaculata,0.9807,True,Cheilomenes sexmaculata,0.9850,True,False,UNCHANGED,Cheilomenes sexmaculata,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
831,Nephilingis cruentata,Nephilingis cruentata,0.8792,True,Nephilingis cruentata,0.9620,True,False,UNCHANGED,Nephilingis cruentata,0.9790,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
832,Bellis sylvestris,Bellis sylvestris,0.6204,True,Bellis sylvestris,0.7350,True,False,UNCHANGED,Bellis sylvestris,0.9180,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
833,Scytodes thoracica,Scytodes thoracica,0.9999,True,Scytodes thoracica,1.0000,True,False,UNCHANGED,Scytodes thoracica,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
834,Zonotrichia atricapilla,Zonotrichia atricapilla,0.9450,True,Zonotrichia atricapilla,0.9480,True,False,UNCHANGED,Zonotrichia atricapilla,0.9170,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
835,Leucanthemum vulgare,Leucanthemum vulgare,0.8100,True,Leucanthemum vulgare,0.8860,True,False,UNCHANGED,Leucanthemum vulgare,0.9130,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
836,Tanacetum parthenium,Tanacetum parthenium,0.9645,True,Tanacetum parthenium,0.9830,True,False,UNCHANGED,Tanacetum parthenium,0.9910,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
837,Gallotia galloti,Podarcis siculus,0.7638,False,Podarcis siculus,0.8470,False,False,UNCHANGED,Podarcis siculus,0.9080,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
838,Prunella modularis,Prunella modularis,0.9878,True,Prunella modularis,0.9900,True,False,UNCHANGED,Prunella modularis,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
839,Psammodromus algirus,Takydromus amurensis,0.4686,False,Takydromus amurensis,0.4150,False,False,UNCHANGED,Psammodromus algirus,0.9680,True,True,IMPROVED,ONLY_GPS_CHANGED,10445.7066,,,,False,False
840,Leucanthemum vulgare,Leucanthemum vulgare,0.8950,True,Leucanthemum vulgare,0.8830,True,False,UNCHANGED,Leucanthemum vulgare,0.8870,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
841,Otala punctata,Lygodactylus capensis,0.6246,False,Lygodactylus capensis,0.6960,False,False,UNCHANGED,Eobania vermiculata,0.6240,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,8424.8528,,,,False,False
842,Cycloneda polita,Cycloneda polita,0.9942,True,Cycloneda polita,0.9970,True,False,UNCHANGED,Cycloneda polita,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
843,Brachyscome decipiens,Brachyscome decipiens,0.9964,True,Brachyscome decipiens,1.0000,True,False,UNCHANGED,Brachyscome decipiens,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
844,Cycloneda munda,Cycloneda polita,0.9851,False,Cycloneda polita,0.9650,False,False,UNCHANGED,Cycloneda polita,0.8210,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
845,Xerotricha conspurcata,Xerotricha conspurcata,0.9791,True,Xerotricha conspurcata,0.9710,True,False,UNCHANGED,Xerotricha conspurcata,0.9980,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
846,Thryothorus ludovicianus,Thryothorus ludovicianus,1.0000,True,Thryothorus ludovicianus,1.0000,True,False,UNCHANGED,Thryothorus ludovicianus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
847,Coccinella septempunctata,Coccinella septempunctata,0.9949,True,Coccinella septempunctata,0.9960,True,False,UNCHANGED,Coccinella septempunctata,0.9850,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
848,Helminthoglypta tudiculata,Helminthoglypta tudiculata,0.9991,True,Helminthoglypta tudiculata,0.9990,True,False,UNCHANGED,Helminthoglypta tudiculata,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
849,Chondestes grammacus,Zonotrichia leucophrys,0.9614,False,Zonotrichia leucophrys,0.9660,False,False,UNCHANGED,Zonotrichia leucophrys,0.9660,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
850,Zygiella x-notata,Steatoda nobilis,0.5588,False,Steatoda nobilis,0.5680,False,False,UNCHANGED,Larinioides sclopetarius,0.6490,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,8959.9687,,,,False,False
851,Amanita rubescens,Amanita crenulata,0.5126,False,Amanita crenulata,0.5540,False,False,UNCHANGED,Amanita rubescens,0.9780,True,True,IMPROVED,ONLY_GPS_CHANGED,6482.9205,,,,False,False
852,Gallotia galloti,Podarcis siculus,0.9053,False,Podarcis siculus,0.6930,False,False,UNCHANGED,Podarcis siculus,0.9620,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
853,Amanita parcivolvata,Amanita parcivolvata,0.8551,True,Amanita parcivolvata,0.8990,True,False,UNCHANGED,Amanita parcivolvata,0.9600,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
854,Epilachna borealis,Epilachna borealis,0.8533,True,Epilachna borealis,0.9240,True,False,UNCHANGED,Epilachna borealis,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
855,Poecile carolinensis,Poecile atricapillus,0.9566,False,Poecile atricapillus,0.9340,False,False,UNCHANGED,Poecile atricapillus,0.9260,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
856,Junco hyemalis,Junco hyemalis,0.9985,True,Junco hyemalis,0.9980,True,False,UNCHANGED,Junco hyemalis,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
857,Spizella passerina,Zonotrichia leucophrys,0.5636,False,Zonotrichia leucophrys,0.6720,False,False,UNCHANGED,Zonotrichia albicollis,0.8100,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,3367.4615,,,,False,False
858,Chondestes grammacus,Zonotrichia leucophrys,0.9556,False,Zonotrichia leucophrys,0.9660,False,False,UNCHANGED,Zonotrichia leucophrys,0.9950,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
859,Zonotrichia capensis,Zonotrichia capensis,0.9979,True,Zonotrichia capensis,0.9990,True,False,UNCHANGED,Zonotrichia capensis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
860,Lacerta bilineata,Lacerta viridis,0.8635,False,Lacerta viridis,0.8720,False,False,UNCHANGED,Lacerta viridis,0.7820,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
861,Zosis geniculata,Zosis geniculata,0.9917,True,Zosis geniculata,0.9840,True,False,UNCHANGED,Zosis geniculata,0.9960,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
862,Spizelloides arborea,Zonotrichia leucophrys,0.8649,False,Zonotrichia leucophrys,0.8820,False,False,UNCHANGED,Zonotrichia albicollis,0.5220,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,3367.4615,,,,False,False
863,Prunella modularis,Prunella modularis,1.0000,True,Prunella modularis,1.0000,True,False,UNCHANGED,Prunella modularis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
864,Lampropholis delicata,Takydromus amurensis,0.6364,False,Takydromus amurensis,0.4680,False,False,UNCHANGED,Oligosoma polychroma,0.9450,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,9924.5275,,,,False,False
865,Mimus polyglottos,Mimus polyglottos,0.9993,True,Mimus polyglottos,0.9990,True,False,UNCHANGED,Mimus polyglottos,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
866,Passer montanus,Passer montanus,0.9925,True,Passer montanus,0.9950,True,False,UNCHANGED,Passer montanus,0.9830,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
867,Lampropholis delicata,Plestiodon fasciatus,0.9814,False,Plestiodon fasciatus,0.9470,False,False,UNCHANGED,Oligosoma polychroma,0.9040,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,13331.2189,,,,False,False
868,Bellis sylvestris,Erigeron coulteri,0.3921,False,Brachyscome decipiens,0.3720,False,True,BOTH_WRONG,Erigeron strigosus,0.8990,False,True,BOTH_WRONG,BOTH_CHANGED_DISAGREE,2141.9262,130.6616,7.4826,11.7750,False,False
869,Lacerta viridis,Lacerta viridis,0.4963,True,Lacerta viridis,0.6610,True,False,UNCHANGED,Lacerta viridis,0.6010,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
870,Fruticicola fruticum,Cepaea nemoralis,0.9939,False,Cepaea nemoralis,0.9960,False,False,UNCHANGED,Cepaea nemoralis,0.9910,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
871,Fruticicola fruticum,Lissachatina fulica,0.7626,False,Lissachatina fulica,0.6140,False,False,UNCHANGED,Fruticicola fruticum,0.6730,True,True,IMPROVED,ONLY_GPS_CHANGED,7362.4716,,,,False,False
872,Larinioides cornutus,Larinioides cornutus,0.8514,True,Larinioides cornutus,0.8470,True,False,UNCHANGED,Larinioides cornutus,0.9000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
873,Harmonia quadripunctata,Harmonia quadripunctata,0.9952,True,Harmonia quadripunctata,0.9940,True,False,UNCHANGED,Harmonia quadripunctata,0.9960,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
874,Darevskia praticola,Podarcis muralis,0.4890,False,Podarcis muralis,0.5840,False,False,UNCHANGED,Podarcis siculus,0.4810,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,730.7541,,,,False,False
875,Amanita caesarea,Amanita caesarea,0.3759,True,Amanita caesarea,0.5130,True,False,UNCHANGED,Amanita caesarea,0.4960,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
876,Bellis annua,Brachyscome decipiens,0.6978,False,Erigeron pulchellus,0.5190,False,True,BOTH_WRONG,Bellis annua,0.3730,True,True,IMPROVED,BOTH_CHANGED_DISAGREE,16961.0386,122.3061,11.7750,3.7929,False,False
877,Araneus diadematus,Araneus diadematus,0.9993,True,Araneus diadematus,1.0000,True,False,UNCHANGED,Araneus diadematus,0.9980,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
878,Neoscona crucifera,Neoscona crucifera,0.8696,True,Neoscona crucifera,0.9430,True,False,UNCHANGED,Neoscona crucifera,0.9730,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
